label,text-cat
Gorenjska,@Maxova68 @ItaqRina tako  da si lahko predstavljata  da mi tist tazadnj živèek za ušesom vibrira ko prenapeta struna od kontrabasa :D
Gorenjska,Nadal? Tale trava pa nagaja... Pa se Darcisu se kr nekej serje :-) Vamos! #wimbledon2013
Gorenjska,Benzema je pa res falš to sezono#fact
Gorenjska,Ej to  šele zj vidla. Nikol mislla da bom tok cajta tle zdržala  ker mi je blo kr nekej. Ampak zj mi je pa noro ejga. #2000èivk
Gorenjska,@GobaFunk @lenci53 ja kr na gorenjsko plažo :)))
Gorenjska,@Verjanka mah uèas nama more pa tud mal jermen dol past  da pol spet lahk šponamo :)
Gorenjska,@Lacn kaj bo pa zdj kupu? :)
Gorenjska,@krofek lol no èudovito lih ne tako ki jo ima zeloooooooooooooo rada pa res :)
Gorenjska,"""Mi smo bli pa v krajnski ne... "" #rokaèelo"
Gorenjska,@ninnchy hitr so prsli sam to je tko laufov hitr da nebi vidla ker èe je pokal pa alarm
Gorenjska,@ales_gantar Ne... oz. mam že neki èasa! Kva je!!! :)
Gorenjska,@tamarapocak zdj si tko napisala  ko da je zgubit v èetrtfinalu prot Astecu sramota! :p
Gorenjska,@jurepasekure ja sej to je najhuše èe tolk rabi  mu na vrata naštimam tist drobiž. Obèutek je pa zajeb  ker se to zgodi doma  ne nekje zunaj
Gorenjska,@ales_gantar jp... Skupi iz krekom  pa horsom ... lol :D
Gorenjska,@Uultimata o thnx
Gorenjska,@tanci82 joj  ne vem kako sem tole zgresila :( dobro  da sem vidla drug twit hehe.. skratka  cestitkeeeee! In vse lepo Anžetu ? :*
Gorenjska,@123koriz sej zgodaj vstanemo  da se lahk obrnemo :-) @petrasovdat @SustarsicM
Gorenjska,Noèeš durex - prov
Gorenjska,@ErikaPlaninsec jup res... 2x sem morala odpovedat zarad višje sile  eno leto enostavno èasovno ni zneslo... èaspa karbeži
Gorenjska,@megafotr sj poèas bo sam na izi ;)
Gorenjska,@n_e_j_k_o ufff  sem se oddahnla :P #hec
Gorenjska,http://t.co/jJUxRN0yBA A bo šla ura tud srat namest mene?? :)
Gorenjska,@nejcsimsic tudi jaz na antibiotikih
Gorenjska,@petrasovdat sam res  ti pa tak dobrovoljèek in pol bi se te en bal... ne hre skup :) @PeterSvetina
Gorenjska,èe se bosta Prevc pa Stoch še naprej tko igrala jih bo že Freund kmal ujeu :D
Gorenjska,@novax81 hahaha ikzekli... ena sama sreèa nas je  kjerkoli  kadarkoli... tujci  ki pridejo naokol je ne morejo prezreti... #sreèkoti :)
Gorenjska,@zmeden èevapi :)
Gorenjska,@MitjaKravanja hehe :) jest sm letos mal bolj povrsno gledu... Sam pizda ce manning nau zacel igrat bo tole blamaza denverja... #NFLSLO
Gorenjska,@iNinaromsek drgaè pa ja  išèem nove.. zaenkrat èakam d se zaènejo tastare k so kr ostale iste  pol pa d vidmo kaj bo kej naprej :)
Gorenjska,@MadSquidd no sj sam treba mal povzdignt glas ;) ah to ne bo noo :))
Gorenjska,Ravnokar zmazala skoraj pol kg jagod. Not bad. Not bad at all.
Gorenjska,Gre v lj kaj sneg?
Gorenjska,@Jure_Bajic kje so èasi
Gorenjska,@obritarita a nè ne tvitaš?
Gorenjska,E jbg Nole gaj usrov ornh... Indijancu sej pa tk sral de sam ne ve #RG13
Gorenjska,@MorskaMania v moji tud ne  mi je bila preveè grozna frizura :)
Gorenjska,uf  na šiht in pol hitr še na vaje xxl-a ... to bo spet ene vožnje #zbiramdonacijezabencin
Gorenjska,@Mat3ja no ja sj to se bodo nauèili
Gorenjska,@Verjanka hahaha a zezaž?? V živo je verjent še 3x hujše kot na sliki  e?
Gorenjska,@napacaps že gledam  pa lih danes sem pisala o my preciousss hahahaha
Gorenjska,Tok se dogaja tle okrog dons
Gorenjska,"@LeeLooKiRa aaaaaaa :D jaz jo mam pa ""samo"" za sl.opero :D enjoy! :)"
Gorenjska,@NinaGray_ haha  sm vedla da te že poznajo :) men se ne da laptopa vlaèt ven  rajš matram iphona:)
Gorenjska,@PeterSvetina mogoce moras pa kaj odsledit.... za miren zivck :-)
Gorenjska,@t_celestina hahaha ja sej... po mojem je spomladanska utrujenost  sej vseen èe smo sred januarja.... skor v kratkih rokavih
Gorenjska,Nekej takgale bi pasal
Gorenjska,@PeterSvetina dobr jih pogladi. LAhko noè
Gorenjska,@nejcjemec da nisi ti tisti Èak Noris?
Gorenjska,@NatasaMulec in tud je  ziher so svedri za zobe vrtat :-) @an_imo_pectore @mmiha2
Gorenjska,@StellarGirl_ hahaha. Ne ne  js sm zj z'big boss pa morm bit skulirana pa pridkana :P
Gorenjska,@__Veo smo jo podedvali od primorcev? ;)
Gorenjska,@dialogos_si meni ni blo :( sem padla na limance. ok  malo sem posumila da mogoèe ne pije vode  ker je bilo res hudo skorpucalo @markofilli
Gorenjska,@NinaStankovic jap ohranit mirno kri ko imaš trola za vratom:)
Gorenjska,@vinkovasle1 brez vezni so tw #freeJJ @FNSlo imajo prov fajn tw  zelo pogosto me nasmejijo #StayINPrisonJJ @JozeBiscak
Gorenjska,@NinaIvancic hahah hvala za tolažbo  sem pa mislila  da je noèno dežuranje na 3 ure mim :D
Gorenjska,Hocem nardit tko  da se se ne bi srecal  pa bojo pomoje glih edn druzga trofl :-) #obiskovalec #mami_ati
Gorenjska,@myladay ja sem bolje drgac sem mel vnet mehur pa virusno obolenje za ekg morm pa na ultrazvok srca pa k kardiologu.
Gorenjska,@FejstMozakar jah  kaj èeš  nisem zastonj MiniMe :D grebulja na kubik  do izèrpanosti for the win :D
Gorenjska,@NinaGray_ kva za hudièa pa je to? :)))
Gorenjska,@LaraUlaVidrih zelo lepa oblekca ;) Zadaj v špeglu pa je na sliki žal en 'Fail' :)
Gorenjska,@gofrasdesign a toj za kuže zadeva? Kje se to dobi? Do zdej sem povsod samo pincete vidla. Ker klopi so men fuuuj :(
Gorenjska,@GobaFunk kulèi ;)
Gorenjska,@schoo666 e jebi ga. Dons je vse èudn @RokSrakar @vitaminC_si
Gorenjska,@rokijesmoki sori  kot privrzenka uporabe srednjega spola sem se mogla vmesat :D drugac je pa to taka pica k jo mam najrajs :) #gomami
Gorenjska,@Komanovmulc rugby :) sej kul sam ne za gledat...
Gorenjska,@matjaz k bi mel vsaj dostavo Valter  bil bi totaln džek :D
Gorenjska,@KoMelita jah no  nè ni nujno ane :p ej nevem... got pa spartacus sj pravm. za kj druzga pa še ne vem :)
Gorenjska,@SturmG hahaha aha  jih poznam :-)
Gorenjska,Oh tale sunny day mi je pa cis prevec sedu.. zdj pa spet neki kao dez/sneg.. to je ze out! #gremovpomlad
Gorenjska,@PeterSvetina Zvezdana Mlakar prav  da je dobr za zdravje. Ga vsak jutr šlukne :D
Gorenjska,@iDejan83 ha! Kdo pa bo delu? Moje delo vklucuje tud voznjo z avtom? :D
Gorenjska,@Verjanka hahaha moj je pa reku  da je ziher krava hahahah
Gorenjska,@GalaAine jest pa še nikol nisem slišala zanjo  pa po tem  kar sem zj prebrala  je tut useen  èe nikol veè ne. Bolnica. @NinaGray_
Gorenjska,@matevzluzar dober velik žar pa še laèn sem ratal :P
Gorenjska,@antares_91 sej vcerej si itk del popoldneva prezvel na fajnem hladu ;)
Gorenjska,@opica @Simobil wau  a res? Kako pa to zrihtaš? Prek neta al kako? Men je tut poteklo 2 leti  pa morm podalšat :)
Gorenjska,@AlenkaMirt ja sej pomlad je tle skoraj
Gorenjska,@Mat3ja aja ta velki :)
Gorenjska,@MyBlueDragoness hehe  zakwaj pa misliš da jst visim na tviterju. Moral bi fotke urejat :)
Gorenjska,@smolnikar nimam velik mam sam tist kr sm dobu zravn silver ed.  se prav zlo mal:)za potapljat morm kupt kako drzalo pa za motor
Gorenjska,@GobaFunk a si klicala drgaè na tisto cifro ki sem ti jo dal pred èasom? Za business stranke?
Gorenjska,@sokomen lol lej sej že vem  da sem trd oreh kar se naivnosti tièe :)
Gorenjska,@PeterSvetina hahah jah niè niè  poleg eau de švic  je eau de èesen moj drug najbolj #neprenesem parfum :D
Gorenjska,@Centrifuzija mal se je šou spoèit.kdo bo ¿eno pa froce prenašal
Gorenjska,@eenca Ne... prevelika poraba :) 25 km mam do šihta hehe
Gorenjska,@petrasovdat vem  da paè ne bo zgodbe  ampak miljonkrat ponavaljanje scen a la Zidar ki moja leze iz marice ipd ni ravn benefit za ljudi
Gorenjska,@SillyInnerVoice tenks za odg. Hec je v tem da sedaj eni bookerji zahtevajo channelmanagerja... mi ga ne rabimo drugaèe-9 sob...
Gorenjska,@novax81 uu maš pa res velikega. to lahk ene robe sabo voziš :) @luka259 @Trdosrcnez @merineseri
Gorenjska,@ItaqRina itak da je pršparala :)) pustmo to  da zapravš 100€  ki jih nisi mislu zapravt. :) èe pršparaš :D
Gorenjska,@ninnchy @antares_91 zj kmal bojo pluèa zadihala :)
Gorenjska,. @SebastjanErlah ne tvitat ali blogat v angl.  èe ti ne znese...
Gorenjska,@Matino667 èe je mal tud fensi šmensi  pol Pule http://t.co/qnhS4NTWvz
Gorenjska,@EffeV @jernejch @Maxova68 kaj sploh je bootcamp?
Gorenjska,A mi lahk edn razloži zakaj pr vsej tehnologiji ne morjo posnet oddaje da ne bi bla na plej bek! Res škoda.Sej ni važn èe mau zafušajo. #tv
Gorenjska,@ales_gantar tud jst se ne dam... Aja nekdo je placilo omenju ;) @leaathenatabako @t_celestina
Gorenjska,@Swizec hahahaha  kako ne veš  kdo je neda!!! http://t.co/Lk5Bhcpyfw soèustvujem  ni nim fajn :S
Gorenjska,@drfilomena @Lacn hahaha  upajmo  da bo sel kosarkaski gen naprej na njune potomce :D
Gorenjska,@UrsaCadez oh zmišlovc :)
Gorenjska,Teden bolniske za mano... Pocas bi sla nazaj na stare tirnice  dj no telo  sj zmores... #depresivnav3pm
Gorenjska,Pri nas pojemo vec banan kot povprecna opica. Skor zihr.
Gorenjska,kva je folk a bo dž :))) http://t.co/Rm2C08oCWF. http://t.co/ftAASQUJ0Z
Gorenjska,@MladenPrajdic lol prou  ta bo se dolg zivel :)
Gorenjska,@si_k66 hvala :)) tud vaju je blo fajn vidt po skorej dveh letih ;)
Gorenjska,@madpixel ne bot spilferderber.. Je pa že boljše  kot pa en lenivc  ki zgleda cist prezvecen :)
Gorenjska,@JsSmRenton Sem precej težek antivernik. Tako oddajo bi gledala namest Comedy central  èe nep mela druzga za poèet :) kaj se spomnijo ??
Gorenjska,a ste danes že jedli kruh :) jst sem ga in je bil odlièen! #peki #kruh
Gorenjska,@ursahrovat haha tretji uè pa to :D
Gorenjska,@Mauhler že brskam  èe je piano ne bo nè muske :D @Trdosrcnez
Gorenjska,@lilayRose haha ok  najhitrejš lahk na netu pogledam  èe bo kej pomagal. Tud za grm :D
Gorenjska,Naš prvi exot je slišov kolk ma zaostanka
Gorenjska,@J_Ursus zasto ti ne spavas?
Gorenjska,Ta tvit sem sam zarad tebe napisu
Gorenjska,@had aaaa zdej sm se pa izdala :-) Ene par let pa je starejša ja...
Gorenjska,@PeterSvetina eh  špilferderber  napol oglodano kost vržeš za šipo  pol pa hitr vrata dol zapreš  da ne moremo zravn :D
Gorenjska,@KoMelita z naskokom za poljake :) Res lepo igrajo  dons jim je mal zmankal...
Gorenjska,@ninnchy Resno! Ne... Tkole delam ob vikendih ko sm na vrsti. Sej pol sem mal med tednom frej pa tko ;)
Gorenjska,@cesenj @RevijaReporter Jst znam printat.Tega zihr ne odvlada me lahko vzame za svetovalca. #štefanec
Gorenjska,@RokoKoP ej! A sm rekla par dni nazaj  daj dons #sit in da bo konèno TW poln NEpolitike. Mater... :)
Gorenjska,Aves tist  k gres sedet pred kalorifer? No to! #zima
Gorenjska,@krtmen Boš kaj lepga zamudu?
Gorenjska,@matjasec @Dnevnik_si Energ.izk. za popravila hiš in gradnjo varènejših stavb  ne pa za bogatenje prisklednokov.
Gorenjska,@leaathenatabako jutr bo že dobr :)
Gorenjska,@n_e_j_k_o hehe
Gorenjska,@Rolbek A tud ona je bla v igri :)
Gorenjska,@MrRopret pa še eno rožco narišem... pa sonèka
Gorenjska,@simonagobec Polna luna ;) oèitno si edina
Gorenjska,@dfiser3 sej veš... gdje god kuda.... :) @Maxova68 @Bashi_B
Gorenjska,@LouDk ahaaa fajn :) lahko pa se cena me zanima  relacija je Strazisce-Hrastje :) mam ze neki zmenen  ampak se ni zihr in rabm plan b :)
Gorenjska,ok zdj je pa res dost tega snega... 30km/h furat od Domžal do centra Lj ni preveè kul. #cajtjedragocen #superduperpondelk
Gorenjska,@MiranStajerc zato pa smo family tle  a ne? Da skrbimo drug za drugega \o/
Gorenjska,@FuckedUpAlive Živc nebod taka Fun! Ja tko ti bom povedu hmm grozn ane. napis sms pa to pa ti napišem neki zlooo fun=) haha jaa=)
Gorenjska,Sej je res fletna. Èe bi bla fant bi jo jst tud pecala #sanjamodriè :-) #eurobasket2013
Gorenjska,@davidkovic ja al pa un sprej primer vzami  ksnga prodajalca zgrabi  ti bo vse dal @russhie
Gorenjska,Mrzla postelja pa res ni cool  no. :P
Gorenjska,@AnaColja ne vem  rec zivjo :) in potem  da si bla na gradu na Dvojini in da ti je blo kul... zihr bo kej nazaj reku and here you go :D
Gorenjska,tole je blo bolano. èe bi meu windsurf opremo  bi šu loh na travnik srfat #veter #orkan
Gorenjska,@GobaFunk sam jebemti
Gorenjska,@PetraSlanic aaaaaaaaa lahk še 100 let tuhtam pa mi ne bi potegnilo :) #dolgštrik
Gorenjska,@tamarapocak ne ne
Gorenjska,Nooooo say it aint' so!!!! Harmony je zgleda crknu.v ostalih daljincih pa prazne baterije.... upam d so tut v harmonyju bat.prazne
Gorenjska,Lejga fat bastarda... Ampak v tem primeru je ta poširitev dobrodošla. Bova veè podvodnga in nadvodnega posnela downunda' #GoPro
Gorenjska,@petrasovdat jaffa  so taboljš :) Kje so èasi  k si mislu  da si jackpot zadel  k si šel od Malija iz Avstrije s èigumiji kot koralde
Gorenjska,@idratheryoudont èe je biu to najslabši dan tvojga življenja  maš odlièno  lepo življenje  na to sm cilou :D noro dobr lajf :))
Gorenjska,@blazoncek #scalemodels #magnifyingglasses hahaha kukr vèasih k so bankirji mel take šilte ??
Gorenjska,@JsSmRenton in tud jo ena bejba vodi  ki pa je glej no glej vedno mal out of focus  oz. jadra v zavetrju Hesselboe-ja
Gorenjska,@PingWin74 a prov vidm  da se naslednjo nedeljo ne boš matral na Bašelj? #maratonFranja
Gorenjska,@jureflux ma nek tumor se muj naredu.... Tko d upamo d se bo dal vse odstrant.
Gorenjska,@bosstjanz res  da smo si razlièni  no jaz bi v tem primeru pol rajš vidla  èe bi pozabil na obletnico :D
Gorenjska,@vanfranco @hajdyXP @mojbonbon ok  tnx... vsaj vem za naprej... lp
Gorenjska,@dTilen kaj pa vem  k bi dol prsla bi pomojem sam okol padla k je ze hoja cel podvig ??
Gorenjska,"@ropotarK sam je res kr ""prazno"" k jih ni ;) @mr_5in3 @lenci53 @leaathenatabako @edvardkadic @Maxova68 @iztokmaj"
Gorenjska,@Beletrist @GobaFunk @freeeky sam lušte delate :P
Gorenjska,fotka ki pove  kdo je boss  kdo bi to rad bil in kdo je mal užaljen #EU http://t.co/5GdgsYmHZW
Gorenjska,Nism perverzn
Gorenjska,Odštevam... Tud èe mal zgodej sam  prosim 2.9. pridi že! #dopust #grèija
Gorenjska,@maregrasic no kul :) sj ni full drago  upam pa da bo dobra tekma :) pa da se vm splaèa :)) se vidmo!
Gorenjska,@NinaStankovic sej èlovek ne ve  koga bi gledal. Tebe  slikco al maèota :D
Gorenjska,@ErikaPlaninsec nehi da ne bom res šou @strankaSDS
Gorenjska,Ce bi sosed
Gorenjska,@t_celestina lol lej po zadnjih bližnjih spremljanjih življenja v èuzi tam niti ni tolk slabo. Pa še 3 jurèke na mesec lahk zraven vleèeš :)
Gorenjska,@NejaPavlica najbols bi blo od 14h do 17h
Gorenjska,@MitjaKravanja @Tamara_1908 ko bi le bil tudi jaz ;) to si fejst zelim haha ker to mi vzame fuuul prevec enga èasa... in lajfa... in èasa...
Gorenjska,@Bu3Di @savicdomen @Simobil izgovor.èe te tolk mot kar @savicdomen dela daj oglase.vse drugo so prazni izgovori
Gorenjska,@realest_baller hoho  nocs mojga moza srecat ce bi ga zbudu sred noci :D @deveti @itsTheEpicMe
Gorenjska,@NinaGray_ ma pr ns pomoje ni  sam jst sem mu poslala  da ne bo kej zameru :-)
Gorenjska,@GoranKristan Sam se mi prov smilš :)
Gorenjska,@leaathenatabako a nemcem so jih pa pošèipal al kaj? :D
Gorenjska,@ropotarK sovražim
Gorenjska,@strelovod me zanima kaj bi blo tisto kar bi tebe & co zadovoljilo da bi od sreèe onanirali in se poèutili potešene? Kamenjanje na prešercu?
Gorenjska,Kupil sem radio za darilo za sestr khm neèakinjo #Miklavž
Gorenjska,@GobaFunk lahk ti kepo vržem èe želiš :D
Gorenjska,@monika_brancelj Fajn pregrej
Gorenjska,@Che27Che @FejstMozakar hja  naj ji ta potem traja. Lahk pa samomi ne vemo  ker nismo v evropskem vrhu :D
Gorenjska,@Sport_Klub_Slo pejte na Eurosport po kake frišne komentatorje  ker so me že pri barcelonarju bolela ušesa  dans me pa še glava.
Gorenjska,A se lohk kloniram? Je ze mozno to???
Gorenjska,@ales_gantar @lenci53 js sm koj za :))
Gorenjska,@StellarGirl_ ma nic  delam delam delam. Aja ne trenutno chillam na balkoncku in cakam  da bo ura za skype :)) pa tiiiii??? :)))
Gorenjska,@rtvslo Jst sem se urezov z nožem pa niè ne poroèate.
Gorenjska,eto
Gorenjska,@n_e_j_k_o pri meni tud kj podobnega ;)
Gorenjska,@zmajsck ne  tam  kjer gres v circe  k je zdj rejonstrukcija krizisca.. Ko bos šla mim  bos vidla @davidkovic @spirulinka9
Gorenjska,Kokrat se pa vam zgodi da po konèanem klicu reèete 'ma fak of'
Gorenjska,@TinaMaze Upam da @nzs_si tud pojaèa. #srcebije
Gorenjska,Sej je fajn  da je sam še 50 dni do #eurobasket sam haloo  poj bo že september :) Matr gre hitro! #kamlecasbezi
Gorenjska,Se zdanjic se gre namoct pol pa pocas nazaj na mraz... http://t.co/URakty4YQ0
Gorenjska,@BlueEyedLilla jst sem jo že vèeraj prilepil;na
Gorenjska,@MiranStajerc kr proba nj... :-)
Gorenjska,En pampers je ena suha noè a ste to vedl :))
Gorenjska,@zblojena @Jure_Bajic jst ga pa nimam  pa jem èokolado kadar hoèem  pa lubosumna sem kadar hoèem  ... :) pa je tud fletno...
Gorenjska,@Svetetow ja mormo en komad studijski featureat za ta prov rocknvote sam mormo u izi eno animacijo zrihtat da bo saj mal bl zanimiv:)
Gorenjska,@AlesTheBull Itak. Men je èudn
Gorenjska,@NinaGray_ @Nelly_Fox pr èevljih bo mal problem :) sm jest tut high heels addict:) sam sej jih bo za obe dost :))
Gorenjska,Evo me mal pavze je blo.
Gorenjska,Zdj vidm kako je zvet v popolni temi... #vnetjeocesa se kr traja.. :((( upam d se ne preseli na drugo oko ker pol pa... i give up!
Gorenjska,@stanka_d saj je rekel  da bo delal pro bono
Gorenjska,@ZigaZn wow
Gorenjska,@peter_pec majo preveè problemov same s sabo. Jst paè taka sem  kt sem  pa toj to ane :-)
Gorenjska,@SchwacheEndung nimam instagrama ves :p (sj vem  get a life vrjanta). Drgac pa ksn selfie z wc-jem v ozadju bi bli na mojem seznamu fix :D
Gorenjska,@bibabuba12 pravim zj mojmu kako se mu to zdi
Gorenjska,@asdfghjkln93 @metka5 sm bla že vesela da je konc in kmal pol reèe pridružite se nam lahko že spet v torek na planet televiziji  grozn
Gorenjska,@itsTheEpicTejc Matr  saj to je orozje! :)
Gorenjska,Dele pa se malo cukra  pa sem zmagala dan. Tolk simpl.
Gorenjska,@opica men je blo èist fletn. že nekaj èasa sledim  kaj poèenjaš in ne vem èe ne bi predlagala kakšne Knjigobežnice še v našem koncu...
Gorenjska,@idratheryoudont haha  sj to :D no  tega noèmo... tko da dober tek :))
Gorenjska,@rjutri @KlemenHumerca Jest ja.. Še dvakrat sem pozdravu da so me ljudlje res èudn gledal :)
Gorenjska,@KarmelinaHu penzièi ga tud zmagujejo ;))
Gorenjska,@klavdijaactual pa tud èokoladki iz Tanzanije in Zimbabveja so luštne.. ajoooj
Gorenjska,Je rekla da jo js pes potegnu z zobmi med zizikami! #sodelavka
Gorenjska,@Me_Klaudius dej poj gobe men prnes :) itak si kostanj iskov  gobe niso ble v prvem planu :D
Gorenjska,Še mal pa bojo men v glavo vrtal  èe se tole pr sosed kmal ne konèa! Lajf je od 6h zutrej poslušat motorko  kladivo in zadnjo uro vrtanje!
Gorenjska,@LadyTarja rajš kot omenjena dva
Gorenjska,@MrVates mmm jst bi tud... pa na kruh bi namazala en Zdenka sirèek še... pa gor Poli...
Gorenjska,@ErikaPlaninsec to boš v petek rabla
Gorenjska,@leaathenatabako kermu se gre pa to zahvalt?
Gorenjska,@TjasaSeme pa shhh  sej od njih sm ta rob pobrala ????
Gorenjska,Ja je kr vroce:) #poletje http://t.co/4L4TUqgq1x
Gorenjska,@gajmirtic je ja  naporno je! Pri nama nekdo ne zna stola dvignit oz. podlozit in potem poslusamo skripanje skor 24/7 pa se kej bi nasla:/
Gorenjska,@Mat3ja say whaat?! :) No potem to nebo folder kot se spodobi :D
Gorenjska,@IrenaSirena pa sej ne pizdim no. Js po cest vozim :)
Gorenjska,@Svetetow brez veze  ni strmoglavu... Res je 2x zagrmelo še  pol pa je bil sonceeee!!! Pa vroèeee! :) #konèno
Gorenjska,@MyBlueDragoness jst sem pa glih za glih ušel :)
Gorenjska,@jerry_jernej liverpool sem  zdej pa èakam barco :-)
Gorenjska,@leaathenatabako :) dobre frise poka ja... top je tole! Sem že mojmu poslala  k je policaj  kva lahko poènejo  èe jim bo dolgèas :D
Gorenjska,@Nelly_Fox jap  poznam to. Kot da bi bi bli zanalašè všeè ljudje  k mi zanje nekdo vnaprej pove  da niso kul :)
Gorenjska,@bosstjanz @ales_gantar @EpilogPOP zato ker birokrati to hoèjo
Gorenjska,3
Gorenjska,#UrbanLaurenèiè pa èist vn padu  ker #Hirscher ni kolajne dobu. Dejte mu en robèek #slochi
Gorenjska,@Omikron_Plus Èe... bi biv dž bi bla ornh pizdarija.
Gorenjska,dons sm se pa res nasmejala moji Anji :) #otroškaletasonajbolša #babysitting
Gorenjska,@NinaGray_ jest pa brez vsega zj :(
Gorenjska,@leaathenatabako voljen sm u kerem srcu pa ne vem hah :D
Gorenjska,@LazarjevPolzek aja
Gorenjska,@jureflux hahaha :) no toj pol bolje... k pr teh dveh lahk še kšno sladkorno fašeš... raje se osredotoèi na tole bejbo... #cheers
Gorenjska,@dgliha @jureflux drugic spakirat pa na kubo  tm ti pa nebo treba teh filtrov cez dajat:) k je dejansko kot v 80ih.
Gorenjska,@myladay sej kmal se bodo spomnili da boš moral kupit vstopnico za v gozd..
Gorenjska,@MitjaKravanja @Tamara_1908 me veseli da vama je vsec... sam pol ko dobim tisti awkward filing ko se znajdem na cat side of youtube... #FUCK
Gorenjska,@leaathenatabako evo pa ne bo niè zamujeno :)
Gorenjska,@ErikaPlaninsec èaki a pol ni veè 8. Protestiram.kdo si bo zapomnu èe morm vsakiè drgaè nardit@lara4850 @Fin1Mark @VsiNaReferendum
Gorenjska,@leaathenatabako to pomedeš pa je cvet je važn
Gorenjska,Evo kaj sem nam naroèil
Gorenjska,@sZlatkoTop of the lake je res o.k.  priporoèam pa tudi #thefollowing in #bridge oz #broen  èe še nisi...
Gorenjska,@barjanski mene prav tako pravzaprav sploh ne zanima od kje ime... Baje zarad barve... Glavn je okus...
Gorenjska,@ana_plejic @majakulovec tocn tko :) kolicine so ponavad problem  bolj kot vsebina :D
Gorenjska,@davidkovic @AlanOrlic kolk pa bi hotu za sigmo?
Gorenjska,@ales_gantar pr njemu je vse glih prov :D
Gorenjska,@LouDk sraka je bla ja :) tud men ni blo vsec  zto sm spremenila :))
Gorenjska,Kera fan sm a? Palèka od bobnarja... #bfm #bled 1999 :-) http://t.co/w99HcHwFWZ
Gorenjska,@had ah dj no  sj èist zares si vedu  da nism ta znana Urška... To si se sam mal hecov :-)
Gorenjska,Takrat k se ti mudi gre vse tkooo pocas!
Gorenjska,Zunj je tko vroèe da se na koruznih poljih kr kokice delajo :)
Gorenjska,@GobaFunk ti to ne štekaš to je vse #fjužn vse gre vse se proba.jst nestrpno èakam kremšnito z okusom p.gibanice. #NovoNovejšenajnovejše
Gorenjska,@NinaGray_ bravo BFF :-) Pr men je zdej najprej sis  pol se pa jst zacnem za sopkom metat :-) @LazarjevPolzek
Gorenjska,@Donfarfezi hehe  ja eni ldje se ne znajo odklopt... kok more bit to zamorjena nedela ce sam o sluzbi razmislas...
Gorenjska,Vèerej ni blo cajta pisat :-) #Bajaga je biu #top  kljub temu  da par komadov še nikol nism slišala. Kr ni nehov igrat :-) #backhome
Gorenjska,@ales_gantar žurkaaaa... Zdej bojo lahk dal Sam doma ipd :-)
Gorenjska,Komi èakam premiero Hobbita! Valda na partisih da ne bo pomote :)
Gorenjska,@tamarapocak po prvi domaèi tekmi ni blo niè navala  tudi ni prièakovan :D no sj šale morjo bit tut ko je sonèno :D èe je megla pa sploh ja
Gorenjska,Prav da ga ma... Kva zdej? #planruined
Gorenjska,@NinaGray_ a na telefonu al kompu? Jest sam appe na telefonu uporablam  tko da men fb app ne dela :) tw pa normaln  majkemi :))
Gorenjska,@StellarGirl_ hahaha. Pa da jutr crknem na siht :P
Gorenjska,@AlenDjordjevic7 haha  ja ne govor stari! Doza! :D jz sm se skor do solz nasmeju k sm ga vidu #vrhunsko #diagonela
Gorenjska,V derezah bi danes malo hitrej slo gor pa nato dol. Nisem vedel  da so zddej skor nevidne na podplatu.
Gorenjska,@lenci53 oi ja sem spal dobr tko k si rekla ne bo še takoj dobr gre pa na bolje :) sem vzel še en tablet zj
Gorenjska,Baje  da bo stromar tud na otvoritev prsu.. Sm mu tok cajta tezila  da more pridt.. #fingerscrossed :)
Gorenjska,@nkran a ni to fora kao kdo je domaè in kdo gost? Nism zihr.
Gorenjska,Ok  mislim  da imamo v Kranju najbol hot kandidata za župana. Ufffff. Lahko bi bli vsaj po tem znani  ane. ??????
Gorenjska,Dobr ga je zalimu #ibraimi #ligaprvakov
Gorenjska,Pol nej pa kr oni faking nedelje pa praznike namest mene delajo. Ze tko ni skor nc dodatka  zdj nej bi ga pa se ukinl.
Gorenjska,@RokTerziev js mam en super str hp printer k mi je ful mal kartus in vse te stvari na njemu delam. Tanovi zrejo pa ful
Gorenjska,@MitjaKravanja haha nis edin k bo to naredu po hitrem postopku! Kako je topla postelja hehe ;)
Gorenjska,@NorthWestMommy Naša vzrediteljica ima nekej takega  od te firme. Dobra mašina. Jaz imam nekej cenejšga  150€.. http://t.co/96CxpSisko
Gorenjska,Ura je skor dvanajst #sobota
Gorenjska,@GrilcNejc dobr je  grem na kavo pa da zrihtajo vmes :) Sam kurc  se tvja ne morm gledat...
Gorenjska,@AnaDvorsak @FuckedUpAlive ana... Eni lahko! najdemo use! :=) haha jap.... tko je to sm najdu na fejsu... ampak okej.. haha  #24ur_novinar
Gorenjska,spet nekj èiham skor vsake dva dni :S
Gorenjska,Konèno zakljuèla delovni teden. 62 ur. Zdj pa koma.
Gorenjska,@had Ker so top shit zimski skornji. Ne hecam se.
Gorenjska,@MatejaBlatnik itak! Sam poletja je ze skor konc  tko da mene obala letos ne bo vec vidla. Se vidmo raj v Ljubljani :)
Gorenjska,Sam vsi govorite o modri èrti  jst mam sivo :) #NotFair
Gorenjska,@antares_91 a dej dej. Ucer sm ga na veliko ponujala  pa nis neki biu za :D
Gorenjska,@Lasko_Pivo Jst bi pa imov takle vrèk - povhn ;)
Gorenjska,@carmenflorjanic vse najjboljše :)
Gorenjska,@Mat3ja to je puding...
