label,text-cat
human,"I"
nonconc,"That"
nonconc,"what"
human,"we"
nonconc,"it"
nonconc,"weather"
nonconc,"it"
human,"I"
nonconc,"It"
human,"you"
place,"Tom Thumb"
org,"they"
org,"nobody"
org,"them"
human,"you"
human,"I"
nonconc,"that"
human,"myself"
nonconc,"sleep"
time,"night"
human,"You"
nonconc,"FIELD"
nonconc,"DREAMS"
time,"time"
human,"I"
nonconc,"book"
nonconc,"it"
nonconc,"JOE"
nonconc,"It"
human,"I"
human,"I"
human,"this author"
human,"I"
nonconc,"book"
nonconc,"his stories"
nonconc,"that"
human,"me"
human,"The GHOST"
human,"JOE"
nonconc,"name"
nonconc,"book"
nonconc,"quite bit"
human,"you"
nonconc,"movie"
human,"guy"
human,"he"
nonconc,"book"
nonconc,"that"
nonconc,"one difference"
anim-uncoded,"There"
nonconc,"lot"
nonconc,"difference"
human,"you"
human,"we"
nonconc,"baseball"
time,"night"
human,"you"
nonconc,"that"
time,"tonight"
human,"I"
nonconc,"that"
nonconc,"that"
human,"I"
human,"he"
nonconc,"every penny"
nonconc,"it"
anim-uncoded,"there"
human,"some others"
human,"that"
human,"I"
nonconc,"money"
human,"they"
human,"they"
nonconc,"season"
nonconc,"that"
human,"I"
human,"'s"
org,"teams"
org,"that"
time,"year"
org,"somebody"
place,"California"
human,"I"
org,"who"
nonconc,"pennant"
time,"year"
concrete,"it"
human,"'s"
org,"The teams"
org,"that"
human,"I"
org,"A 's"
nonconc,"it"
time,"year"
org,"and"
org,"A 's"
human,"I"
nonconc,"it"
human,"I"
nonconc,"softball"
nonconc,"that"
nonconc,"That"
nonconc,"whole sport"
human,"'s"
human,"I"
org,"Rangers"
human,"I"
org,"Pirates"
human,"'s"
org,"Rangers"
human,"guy"
time,"this year"
human,"I"
nonconc,"his name"
time,"while"
human,"I"
time,"nights"
anim-uncoded,"there"
human,"people"
nonconc,"It"
human,"you"
human,"crowd"
human,"you"
time,"day"
human,"you"
nonconc,"sun"
nonconc,"It"
human,"you"
nonconc,"anything"
concrete,"that stadium"
human,"you"
concrete,"those pictures"
concrete,"that"
org,"they"
concrete,"it"
concrete,"stadium"
concrete,"it"
concrete,"and"
concrete,"shopping centers"
place,"it"
concrete,"or"
concrete,"lake"
concrete,"something"
place,"it"
org,"they"
concrete,"it"
nonconc,"community center"
nonconc,"that"
place,"Texas stadium"
human,"football players"
org,"they"
concrete,"liquor"
human,"I"
human,"they"
time,"every year"
time,"every year"
human,"they"
nonconc,"It"
org,"they"
human,"you"
concrete,"it"
org,"they"
human,"them"
concrete,"it"
concrete,"that stadium"
human,"I"
human,"you"
concrete,"that stadium"
time,"night"
nonconc,"news"
human,"I"
org,"they"
human,"you"
concrete,"stadium"
concrete,"it"
human,"you"
concrete,"it"
human,"highest bidder"
nonconc,"that"
nonconc,"fifteen minutes"
human,"you"
nonconc,"fame"
human,"I"
nonconc,"them"
human,"I"
human,"you"
place,"Plano"
human,"you"
nonconc,"what"
human,"he"
nonconc,"what"
human,"you"
human,"you"
nonconc,"that"
nonconc,"system"
human,"I"
nonconc,"it"
nonconc,"That"
nonconc,"bureaucracy"
human,"I"
nonconc,"it"
nonconc,"it"
place,"bigger cities"
nonconc,"it"
place,"smaller ones"
human,"I"
nonconc,"smaller ones"
nonconc,"politics"
place,"towns"
human,"You"
human,"who"
nonconc,"communication whatsoever"
human,"I"
human,"you"
nonconc,"it"
nonconc,"That"
human,"you"
nonconc,"Dallas schools"
time,"that"
time,"too"
nonconc,"that"
nonconc,"it"
time,"years"
nonconc,"system"
human,"you"
nonconc,"which"
human,"I"
nonconc,"what"
human,"we"
human,"you"
human,"I"
human,"He"
place,"Cleveland"
nonconc,"yours"
nonconc,"my one"
human,"you"
human,"all"
nonconc,"topic"
nonconc,"one"
human,"I"
time,"night"
nonconc,"it"
nonconc,"movies"
human,"you"
nonconc,"what"
human,"you"
place,"movies"
nonconc,"stuff"
nonconc,"that"
human,"Me"
human,"we"
time,"all time"
human,"guy"
human,"I"
human,"he"
nonconc,"it"
human,"you"
nonconc,"this"
human,"I"
human,"I"
nonconc,"that"
nonconc,"that"
human,"you"
nonconc,"SILENCE"
animal,"THE LAMBS"
human,"You"
nonconc,"that"
human,"we"
nonconc,"that one"
human,"he"
human,"he"
nonconc,"it"
nonconc,"those awards"
human,"he"
nonconc,"it"
human,"I"
human,"I"
human,"I"
nonconc,"it"
human,"he"
time,"about hour"
human,"he"
concrete,"his watch"
nonconc,"The one"
human,"you"
human,"THE ENEMY"
human,"your kids"
human,"You"
human,"them"
nonconc,"SILENCE"
animal,"THE LAMBS"
nonconc,"it"
human,"kids"
human,"I"
human,"they"
human,"they"
nonconc,"horror movies"
nonconc,"Ninja Turtles"
nonconc,"those"
human,"you"
nonconc,"that"
nonconc,"that"
human,"them"
nonconc,"show"
human,"you"
concrete,"them"
time,"couple"
time,"nights"
human,"you"
nonconc,"them"
time,"one time"
anim-uncoded,"course"
human,"you"
human,"you"
nonconc,"anything"
nonconc,"That"
nonconc,"That"
human,"We"
human,"HEROES"
human,"COWBOYS"
time,"tonight"
nonconc,"It"
nonconc,"it"
human,"I"
nonconc,"it"
time,"end"
human,"you"
nonconc,"it"
human,"I"
nonconc,"one"
nonconc,"those movies"
nonconc,"it"
nonconc,"it"
nonconc,"dollar movie"
time,"no time"
human,"I"
nonconc,"patience"
human,"and Dad"
time,"all time"
human,"Who"
human,"author"
nonconc,"Shoeless Joe"
nonconc,"it"
nonconc,"movie"
human,"I"
human,"I"
anim-uncoded,"there"
nonconc,"book"
nonconc,"that movie"
nonconc,"That"
nonconc,"That"
nonconc,"movie"
human,"I"
human,"I"
human,"you"
nonconc,"my case"
human,"my husband"
human,"carpenter"
anim-uncoded,"fact"
human,"he"
nonconc,"electronics"
human,"he"
nonconc,"way"
human,"we"
concrete,"home"
human,"he"
concrete,"it"
nonconc,"it"
human,"him"
time,"years"
human,"he"
human,"us"
concrete,"house"
concrete,"it"
human,"we"
nonconc,"feet"
concrete,"it"
concrete,"brick house"
concrete,"it"
human,"he"
concrete,"it"
concrete,"all"
human,"you"
nonconc,"that way"
human,"we"
concrete,"it"
human,"we"
place,"town"
human,"I"
concrete,"it"
nonconc,"nothing"
human,"you"
concrete,"it"
concrete,"house"
concrete,"it"
concrete,"it"
human,"we"
concrete,"it"
human,"you"
nonconc,"that way"
human,"you"
human,"and"
human,"men"
human,"everybody"
human,"You"
anim-uncoded,"course"
human,"my husband"
nonconc,"everything"
human,"my brother"
human,"trim carpenter"
human,"he"
human,"you"
concrete,"inside"
human,"us"
nonconc,"that"
human,"we"
anim-uncoded,"course"
nonconc,"and and"
nonconc,"plumbing"
nonconc,"brick"
nonconc,"everything"
nonconc,"nothing"
human,"you"
human,"he"
nonconc,"everything"
human,"We"
concrete,"it"
time,"six years"
human,"we"
human,"our kids"
human,"we"
human,"we"
concrete,"such house"
human,"we"
concrete,"it"
human,"he"
concrete,"one"
human,"he"
human,"he"
nonconc,"that"
human,"I"
human,"you"
nonconc,"expense"
human,"you"
human,"we"
concrete,"one"
human,"we"
human,"you"
human,"we"
concrete,"it"
human,"I"
concrete,"it"
concrete,"or"
concrete,"Eldorado house"
concrete,"anything"
concrete,"that"
human,"you"
concrete,"it"
concrete,"ours"
nonconc,"That"
nonconc,"That"
human,"appraisers"
concrete,"it"
nonconc,"our taxes"
nonconc,"it"
nonconc,"It"
human,"I"
human,"you"
nonconc,"what"
human,"they"
nonconc,"it"
human,"I"
nonconc,"my goodness"
nonconc,"it"
human,"you"
human,"I"
place,"house"
time,"time"
human,"we"
concrete,"house"
time,"this"
time,"our year"
concrete,"it"
human,"I"
nonconc,"it"
nonconc,"excitement"
concrete,"house"
concrete,"one"
human,"you"
concrete,"it"
human,"we"
concrete,"houses"
human,"we"
human,"ninety-five percent"
human,"people"
human,"we"
concrete,"Jacobs home"
concrete,"they"
time,"or"
time,"years"
time,"four years"
nonconc,"that"
concrete,"they"
human,"I"
concrete,"J house"
animal,"my dog"
concrete,"they"
concrete,"they"
concrete,"house"
human,"you"
concrete,"something"
human,"you"
concrete,"they"
nonconc,"that"
human,"you"
nonconc,"it"
nonconc,"home"
place,"it"
place,"place"
concrete,"rain"
concrete,"your head"
nonconc,"costs"
nonconc,"what"
human,"you"
nonconc,"longevity"
concrete,"house"
nonconc,"it"
nonconc,"your case"
nonconc,"that"
nonconc,"that"
nonconc,"that"
human,"I"
human,"I"
human,"gentleman friend"
human,"mine"
human,"who"
concrete,"house"
anim-uncoded,"matter"
anim-uncoded,"fact"
human,"another guy"
concrete,"one"
human,"he"
concrete,"it"
time,"three years"
org,"city"
human,"him"
human,"I"
human,"you"
nonconc,"lot"
nonconc,"money"
nonconc,"that"
nonconc,"Nothing"
nonconc,"that"
human,"I"
nonconc,"that"
nonconc,"That"
nonconc,"savings"
nonconc,"that"
human,"you"
concrete,"it"
human,"you"
nonconc,"any plans"
human,"I"
concrete,"one"
nonconc,"bear"
human,"We"
human,"architect friend"
human,"mine"
concrete,"house"
human,"us"
nonconc,"that"
place,"any state"
human,"you"
nonconc,"that"
human,"we"
human,"him"
human,"him"
nonconc,"what"
nonconc,"all"
human,"we"
human,"he"
human,"us"
nonconc,"buck"
concrete,"it"
human,"he"
human,"we"
nonconc,"it"
nonconc,"something"
concrete,"it"
human,"I"
nonconc,"your approach"
human,"you"
concrete,"it"
human,"you"
human,"you"
concrete,"it"
concrete,"concrete"
nonconc,"those kind"
nonconc,"things"
nonconc,"that"
nonconc,"plan"
human,"I"
human,"I"
human,"everyone"
human,"I"
human,"I"
nonconc,"my book"
nonconc,"things"
nonconc,"it"
nonconc,"That"
nonconc,"that"
human,"I"
human,"you"
concrete,"it"
nonconc,"that"
nonconc,"all"
nonconc,"that"
nonconc,"That"
nonconc,"all"
human,"you"
human,"and"
human,"yourself"
human,"no one"
nonconc,"that"
nonconc,"encouraging sign"
human,"you"
human,"I"
nonconc,"that"
human,"I"
nonconc,"that"
nonconc,"it"
human,"you"
human,"thing"
human,"I"
human,"I"
nonconc,"school"
human,"I"
nonconc,"budget"
human,"I"
human,"my dad"
nonconc,"thing"
human,"I"
nonconc,"it"
nonconc,"control"
anim-uncoded,"example"
human,"you"
nonconc,"it"
time,"beginning"
time,"semester"
human,"you"
nonconc,"everything"
nonconc,"everything"
human,"he"
nonconc,"that part"
human,"you"
nonconc,"it"
nonconc,"semester"
human,"I"
human,"one"
human,"who"
nonconc,"spending"
anim-uncoded,"there"
nonconc,"thing"
nonconc,"that"
human,"I"
nonconc,"my money"
concrete,"food"
nonconc,"thing"
human,"I"
concrete,"dorm"
nonconc,"what"
human,"you"
nonconc,"dollars"
time,"beginning"
nonconc,"school"
nonconc,"tuition"
nonconc,"thing"
nonconc,"thing"
human,"I"
nonconc,"dollars"
concrete,"groceries"
nonconc,"that"
nonconc,"it"
nonconc,"thing"
human,"you"
human,"you"
human,"you"
nonconc,"or something"
human,"I"
nonconc,"that"
nonconc,"it"
human,"I"
nonconc,"restaurant"
nonconc,"twenty dollars"
human,"you"
time,"three times"
human,"I"
nonconc,"it"
human,"us"
human,"you"
nonconc,"it"
human,"I"
nonconc,"that money"
nonconc,"it"
nonconc,"what"
human,"I"
nonconc,"it"
human,"you"
org,"they"
human,"me"
human,"I"
human,"student"
org,"government"
human,"me"
nonconc,"thing"
human,"I"
human,"I"
nonconc,"thing"
human,"I"
human,"I"
nonconc,"my money"
nonconc,"teller"
nonconc,"one"
nonconc,"biggest expenses"
nonconc,"telephone calls"
human,"I"
human,"you"
place,"Argentina"
nonconc,"one"
nonconc,"problems"
human,"I"
nonconc,"money"
nonconc,"phone bills"
nonconc,"that"
human,"they"
human,"me"
human,"I"
human,"I"
human,"my dad"
human,"Dad"
human,"you"
human,"money"
human,"I"
human,"you"
human,"he"
human,"we"
nonconc,"touch"
human,"I"
nonconc,"money"
human,"we"
human,"you"
nonconc,"it"
nonconc,"that way"
place,"United States"
place,"cheapest country"
nonconc,"it"
nonconc,"luxury"
place,"countries"
nonconc,"it"
nonconc,"his money"
human,"you"
human,"I"
nonconc,"money"
nonconc,"that"
nonconc,"it"
human,"you"
nonconc,"it"
nonconc,"money"
nonconc,"it"
nonconc,"money"
human,"I"
human,"you"
nonconc,"letter"
human,"him"
nonconc,"something"
human,"he"
human,"me"
nonconc,"my studies"
human,"I"
nonconc,"masters"
nonconc,"and"
nonconc,"computer science"
nonconc,"computer engineering"
nonconc,"those degrees"
human,"I"
time,"year"
nonconc,"job"
nonconc,"that"
nonconc,"computer communications"
nonconc,"data transmissions"
human,"you"
nonconc,"area networks"
nonconc,"area networks"
human,"you"
nonconc,"all that"
human,"you"
human,"family"
human,"your wife"
human,"you"
nonconc,"budget"
human,"you"
nonconc,"any problem"
nonconc,"and"
nonconc,"credit card"
nonconc,"stuff"
nonconc,"that"
nonconc,"that"
nonconc,"one"
nonconc,"points"
nonconc,"which"
human,"I"
human,"I"
concrete,"lot"
concrete,"gifts"
time,"Christmas"
human,"I"
concrete,"any"
nonconc,"thing"
human,"you"
nonconc,"it"
human,"I"
concrete,"something"
human,"I"
human,"somebody"
human,"you"
concrete,"Christmas"
human,"my roommate"
concrete,"what"
human,"you"
human,"I"
human,"I"
concrete,"backpack"
human,"You"
human,"I"
human,"him"
human,"you"
human,"me"
concrete,"present"
time,"Christmas"
human,"me"
concrete,"backpack"
human,"I"
concrete,"backpack"
human,"he"
human,"me"
concrete,"backpack"
human,"I"
human,"he"
concrete,"alarm clock"
human,"I"
human,"him"
concrete,"alarm clock"
concrete,"thing"
concrete,"that"
nonconc,"thing"
human,"I"
place,"Argentina"
human,"me"
nonconc,"it"
human,"you"
human,"you"
time,"year"
human,"you"
human,"you"
nonconc,"this money"
human,"these people"
human,"some"
human,"you"
human,"you"
nonconc,"it"
nonconc,"thing"
anim-uncoded,"example"
human,"we"
nonconc,"spring break"
human,"I"
human,"I"
nonconc,"dollars"
human,"you"
nonconc,"it"
human,"you"
nonconc,"it"
human,"we"
human,"'s"
nonconc,"spring break"
human,"I"
human,"'s"
nonconc,"spring break"
human,"'s"
nonconc,"money"
human,"we"
human,"I"
human,"I"
human,"I"
human,"you"
human,"my roommate"
human,"I"
place,"Carolina Mountains"
place,"which"
nonconc,"anything"
human,"I"
nonconc,"it"
nonconc,"it"
human,"You"
nonconc,"it"
place,"place"
human,"you"
place,"campus"
human,"you"
veh,"car"
human,"you"
human,"'s"
human,"we"
time,"six minutes"
human,"you"
nonconc,"What"
nonconc,"and rent"
human,"Who"
nonconc,"care"
nonconc,"that"
human,"you"
nonconc,"that"
human,"you"
human,"you"
nonconc,"school"
nonconc,"all money"
human,"home"
human,"you"
human,"you"
nonconc,"track"
human,"you"
nonconc,"your spending"
human,"you"
place,"Argentina"
human,"you"
human,"him"
nonconc,"What"
human,"you"
human,"you"
human,"him"
human,"you"
nonconc,"bill"
nonconc,"it"
human,"him"
nonconc,"what"
human,"you"
nonconc,"what"
human,"you"
human,"you"
nonconc,"that"
human,"You"
nonconc,"some kind"
nonconc,"manufacturing"
nonconc,"what"
nonconc,"specialty"
nonconc,"that"
human,"you"
human,"you"
nonconc,"data transmissions"
human,"you"
nonconc,"type stuff"
human,"I"
human,"and"
human,"wife"
human,"two children"
human,"She"
human,"she"
nonconc,"it"
nonconc,"care"
concrete,"house"
human,"she"
nonconc,"lot"
nonconc,"sewing"
human,"she"
nonconc,"that"
human,"she"
nonconc,"some money"
human,"She"
nonconc,"her business"
human,"she"
nonconc,"that"
nonconc,"and sewing"
nonconc,"Stuff"
human,"public"
nonconc,"that"
nonconc,"time basis"
human,"We"
nonconc,"most families"
human,"I"
human,"we"
nonconc,"budget"
human,"we"
human,"we"
time,"end"
time,"month"
human,"we"
nonconc,"what bills"
human,"we"
nonconc,"those bills"
nonconc,"that"
nonconc,"budget"
human,"We"
human,"everybody"
human,"you"
human,"we"
nonconc,"credit cards"
nonconc,"that"
nonconc,"them"
nonconc,"all"
time,"every month"
human,"you"
human,"you"
nonconc,"part"
nonconc,"it"
nonconc,"this month"
nonconc,"part"
nonconc,"it"
time,"month"
time,"Christmas time"
human,"You"
nonconc,"that"
human,"everybody"
nonconc,"stuff"
concrete,"that"
concrete,"something"
concrete,"that"
human,"you"
concrete,"That"
concrete,"things"
concrete,"no gifts"
nonconc,"That"
human,"college student"
human,"I"
human,"you"
nonconc,"lot"
nonconc,"gift giving"
human,"you"
nonconc,"that"
nonconc,"budget"
time,"Christmas time"
time,"end"
time,"semester"
human,"you"
nonconc,"and"
nonconc,"finals"
nonconc,"lots"
nonconc,"bills"
human,"I"
nonconc,"What"
human,"you"
nonconc,"breaks"
time,"Christmas"
nonconc,"sessions"
human,"I"
human,"You"
nonconc,"that"
human,"You"
nonconc,"that"
human,"I"
nonconc,"it"
time,"any time"
human,"you"
nonconc,"grind"
human,"I"
nonconc,"feeling"
nonconc,"that"
human,"you"
nonconc,"time"
human,"I"
human,"I"
nonconc,"school"
human,"I"
org,"T I"
anim-uncoded,"there"
time,"lot"
time,"time"
time,"that"
human,"I"
nonconc,"hobbies"
nonconc,"it"
nonconc,"one"
nonconc,"things"
nonconc,"that"
human,"I"
human,"I"
time,"some time"
human,"I"
nonconc,"some woodworking"
nonconc,"that"
human,"I"
nonconc,"carpentry work"
concrete,"and"
concrete,"some types"
concrete,"furniture"
human,"I"
nonconc,"what"
human,"you"
concrete,"them"
concrete,"knickknacks"
human,"I"
concrete,"stuff"
human,"you"
concrete,"wall"
concrete,"mirror"
human,"I"
concrete,"candle sconces"
concrete,"that"
human,"you"
anim-uncoded,"There"
nonconc,"something"
concrete,"wood"
nonconc,"that"
human,"I"
nonconc,"that"
human,"I"
nonconc,"it"
mix_an,"or or"
concrete,"saw dust"
nonconc,"mess"
human,"you"
nonconc,"smell"
concrete,"wood"
nonconc,"it"
human,"You"
human,"I"
concrete,"stuff"
concrete,"carpet"
human,"I"
concrete,"saw dust"
human,"wife"
nonconc,"that"
human,"I"
nonconc,"opportunity"
human,"I"
human,"I"
nonconc,"some"
nonconc,"both"
nonconc,"What"
nonconc,"some"
nonconc,"your things"
human,"you"
time,"it"
time,"time"
nonconc,"gardening"
human,"I"
nonconc,"wind"
human,"I"
nonconc,"temperature"
human,"you"
human,"you"
nonconc,"most"
nonconc,"or"
nonconc,"your crocheting"
nonconc,"knit work"
time,"Christmas time"
nonconc,"that"
nonconc,"what"
human,"my wife"
human,"She"
nonconc,"it"
time,"weather"
human,"she"
concrete,"something"
concrete,"and feet"
human,"she"
nonconc,"it"
human,"I"
nonconc,"it"
human,"she"
human,"I"
human,"she"
concrete,"three"
time,"this year"
concrete,"one"
human,"my father-in-law"
human,"couple"
human,"and sisters"
concrete,"those things"
concrete,"they"
time,"some time"
nonconc,"that"
nonconc,"quilting"
human,"I"
nonconc,"Mile Minute"
human,"I"
nonconc,"what"
human,"she"
human,"I"
nonconc,"thing"
nonconc,"that"
nonconc,"mind"
nonconc,"some kind"
nonconc,"chain stitch"
human,"she"
nonconc,"all way"
human,"you"
human,"she"
concrete,"this piece"
concrete,"afghan"
human,"I"
nonconc,"that"
nonconc,"your knitting"
nonconc,"it"
human,"I"
nonconc,"or"
nonconc,"call waiting"
nonconc,"anything else"
human,"I"
nonconc,"that"
nonconc,"one way"
nonconc,"conversation"
oanim,"What"
human,"you"
nonconc,"your garden"
concrete,"those"
human,"I"
human,"I"
concrete,"jalapeno plants"
time,"year"
human,"I"
concrete,"one"
concrete,"them"
human,"I"
concrete,"them"
concrete,"them"
concrete,"jars"
concrete,"them"
anim-uncoded,"there"
nonconc,"no way"
human,"I"
concrete,"all"
concrete,"those"
human,"nobody"
human,"family"
concrete,"them"
concrete,"those"
nonconc,"that"
nonconc,"way"
human,"I"
human,"I"
concrete,"zucchini"
time,"year"
human,"I"
concrete,"four hills"
concrete,"them"
human,"I"
human,"I"
concrete,"seeds"
concrete,"each one"
concrete,"them"
concrete,"those things"
nonconc,"it"
human,"I"
time,"summer"
nonconc,"it"
nonconc,"it"
concrete,"they"
concrete,"zucchini"
human,"I"
time,"time"
concrete,"those"
concrete,"they"
nonconc,"It"
concrete,"all"
human,"I"
human,"I"
concrete,"they"
concrete,"all"
concrete,"leaf"
nonconc,"it"
time,"summer"
concrete,"they"
concrete,"fruit"
human,"I"
human,"I"
human,"Mom"
human,"you"
concrete,"them"
time,"sign"
concrete,"moon"
human,"You"
human,"I"
nonconc,"farmers almanac"
time,"time"
concrete,"zucchini"
nonconc,"It"
nonconc,"it"
human,"You"
concrete,"they"
time,"year"
nonconc,"that"
concrete,"Most"
concrete,"okra"
concrete,"that"
concrete,"okra"
anim-uncoded,"that"
human,"I"
time,"it"
time,"minutes"
human,"you"
human,"I"
nonconc,"that"
human,"I"
human,"we"
nonconc,"this one"
nonconc,"thanks"
nonconc,"time"
human,"I"
concrete,"quite"
concrete,"those"
concrete,"that"
human,"my uncle"
human,"you"
human,"I"
nonconc,"it"
nonconc,"mess"
human,"you"
nonconc,"it"
human,"You"
nonconc,"it"
human,"I"
time,"time"
human,"I"
human,"I"
nonconc,"lot"
nonconc,"crocheting"
human,"I"
concrete,"lot"
concrete,"afghans"
concrete,"lot"
concrete,"them"
human,"My mother"
nonconc,"crafts"
human,"I"
human,"her"
nonconc,"whatever"
human,"she"
human,"she"
nonconc,"crafts shows"
concrete,"her needlework"
time,"lot"
time,"times"
human,"I"
human,"her"
nonconc,"that"
human,"I"
nonconc,"opportunity"
nonconc,"craft stuff"
human,"we"
nonconc,"business"
concrete,"my garden"
nonconc,"it"
time,"this week"
human,"I"
time,"fall"
human,"my husband"
human,"I"
nonconc,"it"
human,"you"
concrete,"afghans"
human,"I"
concrete,"my lap"
human,"I"
concrete,"one"
concrete,"that"
oanim,"it"
human,"I"
nonconc,"name"
concrete,"it"
human,"you"
concrete,"it"
concrete,"strips"
nonconc,"it"
nonconc,"it"
concrete,"it"
concrete,"your feet"
human,"you"
concrete,"it"
concrete,"strips"
nonconc,"that"
oanim,"it"
nonconc,"Mile Minute"
nonconc,"That"
nonconc,"name"
concrete,"it"
nonconc,"Mile Minute"
nonconc,"crochet"
nonconc,"it"
human,"we"
nonconc,"problem"
nonconc,"our connection"
time,"or"
time,"some time"
nonconc,"it"
human,"We"
org,"phone company"
human,"my husband"
nonconc,"that"
human,"We"
nonconc,"that"
human,"We"
time,"all time"
nonconc,"it"
human,"I"
anim-uncoded,"got"
human,"kids"
place,"United States"
human,"you"
human,"they"
human,"I"
human,"them"
human,"We"
concrete,"and and"
concrete,"potatoes"
concrete,"onions"
concrete,"bell peppers"
concrete,"what"
human,"I"
concrete,"jalapeno peppers"
human,"my husband"
concrete,"them"
human,"I"
concrete,"them"
concrete,"they"
concrete,"soil"
human,"I"
nonconc,"zucchini"
time,"time"
concrete,"squash"
time,"time"
human,"you"
concrete,"okra"
nonconc,"it"
human,"We"
time,"this year"
human,"I"
time,"any time"
human,"I"
human,"you"
human,"you"
place,"this area"
nonconc,"it"
time,"this time"
time,"year"
human,"you"
human,"you"
concrete,"rain"
human,"I"
time,"February"
human,"I"
human,"we"
concrete,"lot"
concrete,"rain"
oanim,"it"
human,"and"
human,"my wife"
human,"I"
human,"we"
place,"San Antonio"
time,"couple years"
time,"it"
human,"I"
time,"day"
time,"Spring"
nonconc,"it"
concrete,"ice"
concrete,"that"
time,"and evening"
nonconc,"it"
human,"I"
human,"I"
human,"I"
nonconc,"colder weather"
human,"I"
nonconc,"it"
human,"I"
human,"you"
human,"I"
nonconc,"it"
nonconc,"it"
human,"I"
human,"I"
nonconc,"it"
time,"this time"
time,"year"
nonconc,"it"
concrete,"rain"
human,"I"
time,"three years"
place,"Germany"
human,"I"
nonconc,"thing"
human,"I"
nonconc,"it"
nonconc,"it"
human,"I"
human,"we"
place,"San Antonio"
nonconc,"it"
human,"we"
nonconc,"it"
human,"we"
place,"Dallas"
nonconc,"it"
nonconc,"it"
nonconc,"it"
nonconc,"it"
nonconc,"it"
nonconc,"bit"
human,"and"
human,"my wife"
human,"I"
time,"day"
human,"we"
place,"Florida"
human,"and"
human,"my parents"
human,"and sister"
human,"we"
time,"day"
human,"we"
human,"I"
human,"my sister"
nonconc,"air conditioning"
veh,"car"
human,"you"
nonconc,"air conditioning"
time,"all time"
nonconc,"this"
nonconc,"it"
nonconc,"humidity"
nonconc,"percent plus"
nonconc,"it"
human,"us"
human,"I"
human,"I"
human,"I"
place,"some places"
human,"you"
nonconc,"weather"
human,"you"
place,"places"
place,"Monterey California"
human,"you"
human,"you"
human,"you"
place,"extremes"
place,"Angelo Texas"
human,"you"
human,"you"
human,"you"
human,"you"
human,"you"
concrete,"your arm"
human,"you"
concrete,"water"
concrete,"your arm"
nonconc,"it"
human,"you"
concrete,"it"
human,"I"
human,"I"
human,"I"
nonconc,"some respects"
nonconc,"it"
nonconc,"topics"
human,"I"
nonconc,"one topic"
human,"they"
human,"I"
human,"I"
human,"I"
nonconc,"some topics"
nonconc,"it"
nonconc,"that"
nonconc,"my fault"
nonconc,"weather"
human,"I"
nonconc,"it"
human,"I"
human,"you"
nonconc,"situation"
human,"I"
time,"couple"
time,"years"
human,"I"
time,"this year"
nonconc,"it"
nonconc,"it"
time,"past"
human,"I"
time,"or"
time,"year"
time,"year"
human,"we"
concrete,"and snow"
nonconc,"ice storm"
time,"this time"
time,"year"
time,"this year"
nonconc,"it"
nonconc,"it"
human,"I"
human,"my son"
time,"today"
human,"he"
place,"Boston"
nonconc,"it"
nonconc,"twenty-nine"
nonconc,"it"
human,"you"
nonconc,"seventies"
nonconc,"it"
human,"he"
human,"he"
human,"I"
human,"you"
human,"I"
human,"I"
nonconc,"it"
human,"I"
time,"most"
time,"my time"
place,"weather areas"
concrete,"and snow"
nonconc,"any allure"
human,"me"
human,"you"
place,"San Antonio"
place,"Dallas"
human,"You"
nonconc,"it"
nonconc,"it"
nonconc,"it"
place,"Orlando"
place,"place"
human,"I"
human,"I"
veh,"car"
human,"I"
nonconc,"that"
human,"I"
human,"I"
nonconc,"monotony"
nonconc,"weather"
nonconc,"it"
nonconc,"it"
human,"some people"
human,"they"
nonconc,"changing"
nonconc,"seasons"
human,"I"
human,"you"
place,"California"
human,"you"
nonconc,"it"
time,"all time"
nonconc,"it"
nonconc,"luxury"
human,"I"
nonconc,"weather"
nonconc,"as topic"
nonconc,"some"
nonconc,"others"
human,"we"
human,"I"
human,"we"
nonconc,"good-bye"
nonconc,"something"
nonconc,"what"
human,"my daughter"
human,"me"
nonconc,"good-bye"
human,"We"
nonconc,"conversation"
human,"I"
nonconc,"weather"
nonconc,"it"
human,"you"
nonconc,"V show"
nonconc,"STAR TREK"
human,"I"
nonconc,"it"
nonconc,"that"
human,"I"
nonconc,"And"
nonconc,"adventure"
nonconc,"it"
nonconc,"idea"
human,"we"
anim-uncoded,"long"
nonconc,"that point"
nonconc,"these things"
nonconc,"space"
human,"I"
org,"they"
nonconc,"one"
nonconc,"The"
nonconc,"Which"
nonconc,"it"
human,"but"
human,"cast"
nonconc,"idea"
place,"places"
nonconc,"things"
human,"people"
human,"I"
nonconc,"that show"
nonconc,"those"
nonconc,"movies"
human,"I"
nonconc,"most"
nonconc,"shows"
human,"I"
nonconc,"line"
nonconc,"they"
nonconc,"adventure"
human,"I"
nonconc,"this"
nonconc,"those"
nonconc,"some"
nonconc,"my shows"
nonconc,"MCGYVER"
nonconc,"it"
human,"one person"
human,"you"
human,"cast"
human,"people"
human,"he"
nonconc,"things"
nonconc,"scrap"
nonconc,"and and"
nonconc,"what"
human,"he"
human,"you"
concrete,"pieces"
concrete,"baling wire"
concrete,"tires"
time,"all"
human,"he"
concrete,"hang glider"
human,"You"
human,"He"
human,"type agent"
human,"Who"
org,"Phoenix Foundation"
nonconc,"his thing"
human,"he"
concrete,"and pieces"
concrete,"and"
